	subject_ID	age	gender	site
1843	sub2659	29.0	m	12
1844	sub457	25.0	m	2
1845	sub671	22.0	m	2
1846	sub2076	26.0	f	1
1847	sub1010	37.0	f	1
1848	sub322	26.0	m	13
1849	sub1675	68.0	f	14
1850	sub927	19.0	m	4
1851	sub3117	31.0	m	10
1852	sub1157	23.0	f	16
1853	sub1888	53.41	f	9
1854	sub3146	23.0	m	2
1855	sub534	26.58	m	5
1856	sub1064	19.0	f	8
1857	sub307	22.0	m	2
1858	sub1176	19.0	m	10
1859	sub1647	37.73	f	9
1860	sub3135	23.0	f	2
1861	sub1622	55.0	f	2
1862	sub752	66.86	f	9
1863	sub709	24.0	f	14
1864	sub790	21.0	f	4
1865	sub1868	52.0	f	0
1866	sub552	74.01	f	9
1867	sub1734	81.0	m	13
1868	sub2973	22.0	m	3
1869	sub2817	50.0	f	14
1870	sub438	23.5921	f	15
1871	sub3193	28.0	f	7
1872	sub757	24.0	m	2
1873	sub3286	20.0	f	14
1874	sub688	41.0	m	3
1875	sub1014	24.34	f	9
1876	sub2626	21.0	f	14
1877	sub1307	49.0	f	0
1878	sub2383	24.0	m	8
1879	sub451	29.0	m	8
1880	sub2515	36.22	m	9
1881	sub1070	19.0	m	4
1882	sub1388	26.0	m	0
1883	sub3068	39.0	f	0
1884	sub2742	19.0	m	8
1885	sub2724	57.74	m	9
1886	sub2069	24.0	m	1
1887	sub3196	20.0	m	3
1888	sub1581	43.0	m	2
1889	sub348	25.0	m	8
1890	sub1926	19.0	f	4
1891	sub2605	23.0	f	1
1892	sub2486	26.0	f	2
1893	sub1155	25.0	m	12
1894	sub3248	49.0	m	2
1895	sub1765	33.0	f	0
1896	sub2811	46.58	f	9
1897	sub1703	32.0	m	2
1898	sub1280	24.0	m	2
1899	sub106	63.1	f	9
1900	sub1642	59.0	m	2
1901	sub2042	35.0	m	0
1902	sub1101	41.9	f	9
1903	sub1849	18.0	f	8
1904	sub2242	74.0	m	14
1905	sub1728	30.0	m	8
1906	sub2809	20.0	f	4
1907	sub1030	49.4	f	9
1908	sub2111	29.0	f	8
1909	sub3231	43.0	m	2
1910	sub1760	23.0	f	8
1911	sub424	54.0	f	14
1912	sub245	51.0	f	0
1913	sub1319	33.13	m	9
1914	sub2236	23.0	f	14
1915	sub2855	36.0	f	2
1916	sub2046	50.0	f	2
1917	sub177	41.0	f	12
1918	sub1686	25.0	f	12
1919	sub1472	43.0	f	2
1920	sub2730	26.0	m	1
1921	sub1098	21.0	f	4
1922	sub1053	24.0	f	2
1923	sub1493	24.0	f	0
1924	sub49	26.0	f	0
1925	sub995	21.0	f	8
1926	sub2803	25.0	f	13
1927	sub1087	22.0	m	14
1928	sub119	25.0	f	2
1929	sub676	72.0	f	14
1930	sub434	22.0	m	0
1931	sub960	24.7474	m	15
1932	sub2198	33.0	m	0
1933	sub2015	41.52	m	9
1934	sub2866	31.85	f	9
1935	sub1450	20.0	f	8
1936	sub265	29.28	m	9
1937	sub1658	60.07	f	9
1938	sub1918	55.0	m	13
1939	sub2712	29.0	m	8
1940	sub2053	18.0	m	3
1941	sub169	40.0	f	2
1942	sub304	22.0	m	0
1943	sub406	31.0	f	2
1944	sub256	31.37	m	9
1945	sub1742	49.0	f	2
1946	sub472	43.0	m	14
1947	sub2219	29.0	m	8
1948	sub1619	21.0	m	8
1949	sub423	22.0	m	2
1950	sub2407	40.0	m	0
1951	sub2313	21.2	f	9
1952	sub1673	26.75	f	9
1953	sub112	69.29	f	9
1954	sub1813	27.0	m	2
1955	sub822	21.0	f	8
1956	sub1810	29.0	m	8
1957	sub1283	18.0	f	14
1958	sub2052	57.75	f	9
1959	sub1696	55.0	f	0
1960	sub2878	23.0	m	12
1961	sub2195	35.0	m	1
1962	sub187	25.0	f	12
1963	sub235	21.0	m	8
1964	sub2087	56.68	m	9
1965	sub126	22.0	m	1
1966	sub547	24.0	f	8
1967	sub3143	40.0	f	14
1968	sub1071	36.0	m	2
1969	sub776	20.0	f	4
1970	sub3245	62.0	m	0
1971	sub2275	18.0	f	2
1972	sub685	21.0	m	8
1973	sub2358	19.0	m	8
1974	sub1190	30.0	m	1
1975	sub1876	22.0	m	2
1976	sub1000	59.51	m	9
1977	sub1985	29.0	m	10
1978	sub2892	33.0	f	2
1979	sub955	30.0	m	1
1980	sub467	25.0	f	1
1981	sub2628	51.0	m	14
1982	sub3129	18.0	m	8
1983	sub2082	53.0	f	7
1984	sub3052	48.0	m	14
1985	sub2850	41.0	m	2
1986	sub1441	21.0	f	2
1987	sub1600	54.0	f	14
1988	sub1846	32.0	f	8
1989	sub2652	24.0	f	14
1990	sub1677	25.0	f	2
1991	sub1255	36.71	m	9
1992	sub3010	34.0	m	9
1993	sub2351	31.25	m	5
1994	sub60	22.0	f	8
1995	sub1177	26.0	f	8
1996	sub2474	46.0	f	2
1997	sub458	42.0	f	2
1998	sub1490	64.65	f	9
1999	sub2259	73.54	f	9
2000	sub967	48.1	m	9
2001	sub2346	68.51	m	9
2002	sub1924	21.0	m	4
2003	sub2650	37.0	m	2
2004	sub2746	24.0	m	8
2005	sub2714	63.0	f	2
2006	sub326	52.0	f	0
2007	sub1438	23.0	m	2
2008	sub3153	24.0	m	1
2009	sub238	26.92	m	9
2010	sub132	55.0	m	6
2011	sub859	24.0	m	3
2012	sub2004	27.0	m	0
2013	sub2664	20.0	f	0
2014	sub354	23.0	m	3
2015	sub2585	19.0	f	0
2016	sub1185	45.26	m	9
2017	sub2993	65.91	f	9
2018	sub569	64.47	m	9
2019	sub1648	26.0	f	0
2020	sub3141	50.0	f	2
2021	sub1484	30.66	f	5
2022	sub2934	72.33	f	9
2023	sub1182	35.0	f	2
2024	sub2836	20.0	m	4
2025	sub2512	52.53	m	9
2026	sub2370	26.0	m	2
2027	sub2708	26.52	f	9
2028	sub721	22.0	f	4
2029	sub462	47.0	m	2
2030	sub446	22.0	f	4
2031	sub537	18.0	m	0
2032	sub885	35.07	m	9
2033	sub570	26.0	f	2
2034	sub417	21.0	m	14
2035	sub2748	70.84	f	9
2036	sub2765	35.0	f	2
2037	sub773	26.0	f	13
2038	sub2148	42.0	m	0
2039	sub679	25.0	m	0
2040	sub3054	25.0	m	3
2041	sub1547	25.0	f	0
2042	sub3252	20.0	f	0
2043	sub785	61.0	f	0
2044	sub2848	24.88	f	5
2045	sub1667	24.0	f	2
2046	sub2819	20.0	f	14
2047	sub527	24.0	f	4
2048	sub1266	22.0	f	8
2049	sub2959	55.0	m	0
2050	sub1567	47.0	f	2
2051	sub1671	27.0	m	2
2052	sub240	31.0	f	0
2053	sub3171	63.19	m	9
2054	sub3262	30.0	f	0
2055	sub1998	33.0	m	7
2056	sub539	81.94	f	9
2057	sub1475	23.0	f	2
2058	sub382	29.0	f	0
2059	sub2923	23.0	m	3
2060	sub2156	58.0	f	14
2061	sub1611	40.0	f	8
2062	sub920	27.0	m	3
2063	sub3216	42.0	m	2
2064	sub2170	31.0	f	8
2065	sub2798	41.89	f	9
2066	sub3008	19.0	f	2
2067	sub2812	52.0	f	2
2068	sub906	47.0	f	2
2069	sub971	61.0	f	13
2070	sub2962	41.0	f	2
2071	sub2883	53.0	f	2
2072	sub996	24.0	m	8
2073	sub1335	20.0	f	8
2074	sub2935	52.0	m	2
2075	sub517	25.0	f	1
2076	sub279	29.0	m	1
2077	sub2078	20.0	f	3
2078	sub3090	20.0	m	0
2079	sub3131	26.78	f	5
2080	sub2559	53.0	m	2
2081	sub635	61.0	m	14
2082	sub3237	23.0	m	2
2083	sub1049	54.19	f	9
2084	sub2601	46.0	f	1
2085	sub1616	20.0	f	2
2086	sub2410	45.0	m	2
2087	sub2149	46.22	m	9
2088	sub1777	29.0	m	8
2089	sub394	18.0	f	3
2090	sub215	22.0	f	2
2091	sub2364	51.0	m	0
2092	sub1250	23.0	f	4
2093	sub154	21.0	f	0
2094	sub1966	43.46	f	9
2095	sub2685	23.0	f	2
2096	sub774	40.53	m	9
2097	sub2675	24.0	f	4
2098	sub2034	53.41	f	9
2099	sub2666	23.0	m	0
2100	sub1774	24.4983	f	15
2101	sub3168	25.0	m	1
2102	sub1175	73.0	f	14
2103	sub379	24.0	f	0
2104	sub1875	22.0	m	4
2105	sub2758	20.0	m	4
2106	sub445	50.0	f	0
