	subject_ID	age	gender	site
1843	sub534	26.58	m	5
1844	sub2091	23.0	f	13
1845	sub307	22.0	m	2
1846	sub1176	19.0	m	10
1847	sub1647	37.73	f	9
1848	sub3135	23.0	f	2
1849	sub200	40.0	f	12
1850	sub752	66.86	f	9
1851	sub709	24.0	f	14
1852	sub790	21.0	f	4
1853	sub1868	52.0	f	0
1854	sub552	74.01	f	9
1855	sub1092	21.0	m	14
1856	sub1734	81.0	m	13
1857	sub2973	22.0	m	3
1858	sub2817	50.0	f	14
1859	sub438	23.5921	f	15
1860	sub3193	28.0	f	7
1861	sub757	24.0	m	2
1862	sub1081	20.0	m	14
1863	sub791	21.0	f	0
1864	sub3286	20.0	f	14
1865	sub688	41.0	m	3
1866	sub1014	24.34	f	9
1867	sub2626	21.0	f	14
1868	sub2344	62.09	f	9
1869	sub1315	24.0	f	12
1870	sub1138	20.0	f	14
1871	sub1307	49.0	f	0
1872	sub451	29.0	m	8
1873	sub984	18.0	f	4
1874	sub2515	36.22	m	9
1875	sub1070	19.0	m	4
1876	sub1388	26.0	m	0
1877	sub2742	19.0	m	8
1878	sub2462	59.0	f	2
1879	sub3229	45.0	f	10
1880	sub2724	57.74	m	9
1881	sub2069	24.0	m	1
1882	sub3196	20.0	m	3
1883	sub1581	43.0	m	2
1884	sub348	25.0	m	8
1885	sub841	44.0	f	2
1886	sub312	22.41	f	9
1887	sub2605	23.0	f	1
1888	sub2486	26.0	f	2
1889	sub1155	25.0	m	12
1890	sub3248	49.0	m	2
1891	sub1765	33.0	f	0
1892	sub368	80.0	f	14
1893	sub1349	46.0	m	13
1894	sub1703	32.0	m	2
1895	sub1280	24.0	m	2
1896	sub106	63.1	f	9
1897	sub65	42.0	f	2
1898	sub86	44.88	f	9
1899	sub1642	59.0	m	2
1900	sub1350	21.0	f	0
1901	sub2042	35.0	m	0
1902	sub1101	41.9	f	9
1903	sub2242	74.0	m	14
1904	sub2809	20.0	f	4
1905	sub1030	49.4	f	9
1906	sub2111	29.0	f	8
1907	sub2768	18.0	f	2
1908	sub3231	43.0	m	2
1909	sub424	54.0	f	14
1910	sub2951	58.78	f	9
1911	sub245	51.0	f	0
1912	sub1319	33.13	m	9
1913	sub1793	24.6133	f	15
1914	sub2236	23.0	f	14
1915	sub2855	36.0	f	2
1916	sub1352	40.0	m	2
1917	sub177	41.0	f	12
1918	sub1686	25.0	f	12
1919	sub1472	43.0	f	2
1920	sub2730	26.0	m	1
1921	sub1500	64.27	m	9
1922	sub1098	21.0	f	4
1923	sub1053	24.0	f	2
1924	sub49	26.0	f	0
1925	sub995	21.0	f	8
1926	sub2803	25.0	f	13
1927	sub1087	22.0	m	14
1928	sub119	25.0	f	2
1929	sub891	26.0	f	1
1930	sub676	72.0	f	14
1931	sub1532	22.0	m	16
1932	sub434	22.0	m	0
1933	sub960	24.7474	m	15
1934	sub2198	33.0	m	0
1935	sub2015	41.52	m	9
1936	sub2866	31.85	f	9
1937	sub578	25.0	f	0
1938	sub265	29.28	m	9
1939	sub1658	60.07	f	9
1940	sub1918	55.0	m	13
1941	sub804	21.0	m	8
1942	sub2712	29.0	m	8
1943	sub2053	18.0	m	3
1944	sub169	40.0	f	2
1945	sub304	22.0	m	0
1946	sub406	31.0	f	2
1947	sub256	31.37	m	9
1948	sub1742	49.0	f	2
1949	sub472	43.0	m	14
1950	sub2219	29.0	m	8
1951	sub1591	25.0	m	2
1952	sub1619	21.0	m	8
1953	sub2407	40.0	m	0
1954	sub1835	25.0	f	8
1955	sub1721	64.0	m	2
1956	sub2313	21.2	f	9
1957	sub1673	26.75	f	9
1958	sub112	69.29	f	9
1959	sub1813	27.0	m	2
1960	sub822	21.0	f	8
1961	sub2052	57.75	f	9
1962	sub2878	23.0	m	12
1963	sub3234	33.0	f	2
1964	sub1769	23.0	f	0
1965	sub1354	19.0	f	14
1966	sub235	21.0	m	8
1967	sub2087	56.68	m	9
1968	sub126	22.0	m	1
1969	sub547	24.0	f	8
1970	sub3143	40.0	f	14
1971	sub870	55.66	m	9
1972	sub776	20.0	f	4
1973	sub2376	18.0	m	4
1974	sub2533	25.0	m	0
1975	sub608	57.0	f	2
1976	sub2358	19.0	m	8
1977	sub1876	22.0	m	2
1978	sub1000	59.51	m	9
1979	sub1144	50.52	m	9
1980	sub244	69.07	f	9
1981	sub1985	29.0	m	10
1982	sub2892	33.0	f	2
1983	sub1436	44.0	m	2
1984	sub955	30.0	m	1
1985	sub467	25.0	f	1
1986	sub2628	51.0	m	14
1987	sub1716	20.0	m	8
1988	sub3129	18.0	m	8
1989	sub2082	53.0	f	7
1990	sub3052	48.0	m	14
1991	sub1441	21.0	f	2
1992	sub1600	54.0	f	14
1993	sub1846	32.0	f	8
1994	sub1255	36.71	m	9
1995	sub3010	34.0	m	9
1996	sub384	24.0	m	8
1997	sub1707	22.0	f	13
1998	sub808	41.2	f	9
1999	sub60	22.0	f	8
2000	sub1177	26.0	f	8
2001	sub2474	46.0	f	2
2002	sub458	42.0	f	2
2003	sub1490	64.65	f	9
2004	sub2259	73.54	f	9
2005	sub967	48.1	m	9
2006	sub3035	41.12	m	9
2007	sub1924	21.0	m	4
2008	sub2650	37.0	m	2
2009	sub3296	43.08	f	9
2010	sub2746	24.0	m	8
2011	sub2714	63.0	f	2
2012	sub1540	30.89	m	9
2013	sub326	52.0	f	0
2014	sub1438	23.0	m	2
2015	sub3255	71.0	f	14
2016	sub286	29.0	m	0
2017	sub1461	25.0	f	2
2018	sub238	26.92	m	9
2019	sub132	55.0	m	6
2020	sub2196	72.01	f	9
2021	sub2278	26.0	m	8
2022	sub2664	20.0	f	0
2023	sub354	23.0	m	3
2024	sub2585	19.0	f	0
2025	sub1185	45.26	m	9
2026	sub569	64.47	m	9
2027	sub1648	26.0	f	0
2028	sub1182	35.0	f	2
2029	sub2512	52.53	m	9
2030	sub2370	26.0	m	2
2031	sub387	18.0	f	0
2032	sub2708	26.52	f	9
2033	sub653	68.12	m	9
2034	sub721	22.0	f	4
2035	sub446	22.0	f	4
2036	sub537	18.0	m	0
2037	sub885	35.07	m	9
2038	sub570	26.0	f	2
2039	sub567	25.0	f	0
2040	sub417	21.0	m	14
2041	sub2748	70.84	f	9
2042	sub1901	26.0	f	8
2043	sub947	29.0	m	8
2044	sub773	26.0	f	13
2045	sub2148	42.0	m	0
2046	sub34	52.0	m	1
2047	sub679	25.0	m	0
2048	sub1547	25.0	f	0
2049	sub3252	20.0	f	0
2050	sub785	61.0	f	0
2051	sub527	24.0	f	4
2052	sub1266	22.0	f	8
2053	sub2959	55.0	m	0
2054	sub3030	22.0	f	1
2055	sub1567	47.0	f	2
2056	sub1671	27.0	m	2
2057	sub1766	70.14	f	9
2058	sub240	31.0	f	0
2059	sub3262	30.0	f	0
2060	sub1998	33.0	m	7
2061	sub539	81.94	f	9
2062	sub2582	20.0	f	4
2063	sub1475	23.0	f	2
2064	sub382	29.0	f	0
2065	sub2923	23.0	m	3
2066	sub920	27.0	m	3
2067	sub3216	42.0	m	2
2068	sub1718	40.0	f	14
2069	sub2170	31.0	f	8
2070	sub3008	19.0	f	2
2071	sub2812	52.0	f	2
2072	sub485	41.0	m	0
2073	sub906	47.0	f	2
2074	sub971	61.0	f	13
2075	sub2883	53.0	f	2
2076	sub996	24.0	m	8
2077	sub1335	20.0	f	8
2078	sub1169	23.0	f	1
2079	sub2935	52.0	m	2
2080	sub517	25.0	f	1
2081	sub279	29.0	m	1
2082	sub3090	20.0	m	0
2083	sub3131	26.78	f	5
2084	sub635	61.0	m	14
2085	sub3237	23.0	m	2
2086	sub2498	23.0	m	0
2087	sub2601	46.0	f	1
2088	sub1616	20.0	f	2
2089	sub1469	43.0	m	13
2090	sub161	41.0	f	14
2091	sub2149	46.22	m	9
2092	sub1777	29.0	m	8
2093	sub394	18.0	f	3
2094	sub215	22.0	f	2
2095	sub2364	51.0	m	0
2096	sub1250	23.0	f	4
2097	sub154	21.0	f	0
2098	sub2385	33.59	m	5
2099	sub2685	23.0	f	2
2100	sub1235	22.0	f	2
2101	sub2675	24.0	f	4
2102	sub2666	23.0	m	0
2103	sub1774	24.4983	f	15
2104	sub3168	25.0	m	1
2105	sub1175	73.0	f	14
2106	sub379	24.0	f	0
2107	sub1875	22.0	m	4
2108	sub2758	20.0	m	4
