	subject_ID	age	gender	site
1843	sub2044	38.89	f	9
1844	sub3106	24.0	f	8
1845	sub3064	19.0	f	13
1846	sub1482	21.0	m	3
1847	sub405	50.0	f	0
1848	sub2659	29.0	m	12
1849	sub457	25.0	m	2
1850	sub671	22.0	m	2
1851	sub1010	37.0	f	1
1852	sub322	26.0	m	13
1853	sub1675	68.0	f	14
1854	sub927	19.0	m	4
1855	sub2302	24.0	f	2
1856	sub1888	53.41	f	9
1857	sub3146	23.0	m	2
1858	sub534	26.58	m	5
1859	sub1064	19.0	f	8
1860	sub2091	23.0	f	13
1861	sub307	22.0	m	2
1862	sub1176	19.0	m	10
1863	sub1647	37.73	f	9
1864	sub200	40.0	f	12
1865	sub1622	55.0	f	2
1866	sub752	66.86	f	9
1867	sub709	24.0	f	14
1868	sub790	21.0	f	4
1869	sub552	74.01	f	9
1870	sub1092	21.0	m	14
1871	sub1734	81.0	m	13
1872	sub2973	22.0	m	3
1873	sub2817	50.0	f	14
1874	sub438	23.5921	f	15
1875	sub3193	28.0	f	7
1876	sub1081	20.0	m	14
1877	sub791	21.0	f	0
1878	sub3286	20.0	f	14
1879	sub688	41.0	m	3
1880	sub1014	24.34	f	9
1881	sub2626	21.0	f	14
1882	sub2344	62.09	f	9
1883	sub1315	24.0	f	12
1884	sub1138	20.0	f	14
1885	sub2383	24.0	m	8
1886	sub451	29.0	m	8
1887	sub984	18.0	f	4
1888	sub2515	36.22	m	9
1889	sub1070	19.0	m	4
1890	sub1388	26.0	m	0
1891	sub3068	39.0	f	0
1892	sub2462	59.0	f	2
1893	sub3229	45.0	f	10
1894	sub3196	20.0	m	3
1895	sub1581	43.0	m	2
1896	sub348	25.0	m	8
1897	sub841	44.0	f	2
1898	sub1926	19.0	f	4
1899	sub312	22.41	f	9
1900	sub2605	23.0	f	1
1901	sub2486	26.0	f	2
1902	sub1155	25.0	m	12
1903	sub3248	49.0	m	2
1904	sub2811	46.58	f	9
1905	sub368	80.0	f	14
1906	sub1349	46.0	m	13
1907	sub1703	32.0	m	2
1908	sub106	63.1	f	9
1909	sub65	42.0	f	2
1910	sub86	44.88	f	9
1911	sub1642	59.0	m	2
1912	sub1350	21.0	f	0
1913	sub1849	18.0	f	8
1914	sub1728	30.0	m	8
1915	sub1030	49.4	f	9
1916	sub2111	29.0	f	8
1917	sub2768	18.0	f	2
1918	sub3231	43.0	m	2
1919	sub1760	23.0	f	8
1920	sub2951	58.78	f	9
1921	sub245	51.0	f	0
1922	sub1319	33.13	m	9
1923	sub1793	24.6133	f	15
1924	sub2236	23.0	f	14
1925	sub2855	36.0	f	2
1926	sub1352	40.0	m	2
1927	sub2046	50.0	f	2
1928	sub1686	25.0	f	12
1929	sub1472	43.0	f	2
1930	sub2730	26.0	m	1
1931	sub1500	64.27	m	9
1932	sub1053	24.0	f	2
1933	sub1493	24.0	f	0
1934	sub49	26.0	f	0
1935	sub995	21.0	f	8
1936	sub1087	22.0	m	14
1937	sub119	25.0	f	2
1938	sub891	26.0	f	1
1939	sub1532	22.0	m	16
1940	sub434	22.0	m	0
1941	sub960	24.7474	m	15
1942	sub2198	33.0	m	0
1943	sub2015	41.52	m	9
1944	sub2866	31.85	f	9
1945	sub1450	20.0	f	8
1946	sub578	25.0	f	0
1947	sub265	29.28	m	9
1948	sub1658	60.07	f	9
1949	sub804	21.0	m	8
1950	sub2712	29.0	m	8
1951	sub169	40.0	f	2
1952	sub304	22.0	m	0
1953	sub2219	29.0	m	8
1954	sub1591	25.0	m	2
1955	sub1619	21.0	m	8
1956	sub423	22.0	m	2
1957	sub1835	25.0	f	8
1958	sub1721	64.0	m	2
1959	sub2313	21.2	f	9
1960	sub1673	26.75	f	9
1961	sub112	69.29	f	9
1962	sub822	21.0	f	8
1963	sub1810	29.0	m	8
1964	sub1283	18.0	f	14
1965	sub2052	57.75	f	9
1966	sub1696	55.0	f	0
1967	sub2878	23.0	m	12
1968	sub3234	33.0	f	2
1969	sub1769	23.0	f	0
1970	sub2195	35.0	m	1
1971	sub187	25.0	f	12
1972	sub1354	19.0	f	14
1973	sub126	22.0	m	1
1974	sub3143	40.0	f	14
1975	sub870	55.66	m	9
1976	sub1071	36.0	m	2
1977	sub3245	62.0	m	0
1978	sub2376	18.0	m	4
1979	sub2275	18.0	f	2
1980	sub2533	25.0	m	0
1981	sub608	57.0	f	2
1982	sub685	21.0	m	8
1983	sub1190	30.0	m	1
1984	sub1876	22.0	m	2
1985	sub1144	50.52	m	9
1986	sub244	69.07	f	9
1987	sub1985	29.0	m	10
1988	sub2892	33.0	f	2
1989	sub1436	44.0	m	2
1990	sub955	30.0	m	1
1991	sub467	25.0	f	1
1992	sub2628	51.0	m	14
1993	sub1716	20.0	m	8
1994	sub3052	48.0	m	14
1995	sub2850	41.0	m	2
1996	sub1441	21.0	f	2
1997	sub1846	32.0	f	8
1998	sub2652	24.0	f	14
1999	sub1677	25.0	f	2
2000	sub3010	34.0	m	9
2001	sub384	24.0	m	8
2002	sub2351	31.25	m	5
2003	sub1707	22.0	f	13
2004	sub808	41.2	f	9
2005	sub60	22.0	f	8
2006	sub1177	26.0	f	8
2007	sub1490	64.65	f	9
2008	sub2259	73.54	f	9
2009	sub967	48.1	m	9
2010	sub3035	41.12	m	9
2011	sub2346	68.51	m	9
2012	sub3296	43.08	f	9
2013	sub2746	24.0	m	8
2014	sub2714	63.0	f	2
2015	sub1540	30.89	m	9
2016	sub3255	71.0	f	14
2017	sub3153	24.0	m	1
2018	sub286	29.0	m	0
2019	sub1461	25.0	f	2
2020	sub238	26.92	m	9
2021	sub2196	72.01	f	9
2022	sub2278	26.0	m	8
2023	sub859	24.0	m	3
2024	sub2004	27.0	m	0
2025	sub354	23.0	m	3
2026	sub2585	19.0	f	0
2027	sub1185	45.26	m	9
2028	sub2993	65.91	f	9
2029	sub3141	50.0	f	2
2030	sub1484	30.66	f	5
2031	sub2934	72.33	f	9
2032	sub1182	35.0	f	2
2033	sub2836	20.0	m	4
2034	sub2512	52.53	m	9
2035	sub2370	26.0	m	2
2036	sub387	18.0	f	0
2037	sub2708	26.52	f	9
2038	sub653	68.12	m	9
2039	sub721	22.0	f	4
2040	sub462	47.0	m	2
2041	sub537	18.0	m	0
2042	sub885	35.07	m	9
2043	sub567	25.0	f	0
2044	sub417	21.0	m	14
2045	sub2748	70.84	f	9
2046	sub1901	26.0	f	8
2047	sub2765	35.0	f	2
2048	sub947	29.0	m	8
2049	sub773	26.0	f	13
2050	sub2148	42.0	m	0
2051	sub34	52.0	m	1
2052	sub679	25.0	m	0
2053	sub3054	25.0	m	3
2054	sub1547	25.0	f	0
2055	sub2848	24.88	f	5
2056	sub1667	24.0	f	2
2057	sub2819	20.0	f	14
2058	sub1266	22.0	f	8
2059	sub2959	55.0	m	0
2060	sub3030	22.0	f	1
2061	sub1567	47.0	f	2
2062	sub1671	27.0	m	2
2063	sub1766	70.14	f	9
2064	sub240	31.0	f	0
2065	sub3171	63.19	m	9
2066	sub3262	30.0	f	0
2067	sub1998	33.0	m	7
2068	sub2582	20.0	f	4
2069	sub1475	23.0	f	2
2070	sub382	29.0	f	0
2071	sub2156	58.0	f	14
2072	sub1611	40.0	f	8
2073	sub920	27.0	m	3
2074	sub3216	42.0	m	2
2075	sub1718	40.0	f	14
2076	sub2170	31.0	f	8
2077	sub2798	41.89	f	9
2078	sub3008	19.0	f	2
2079	sub485	41.0	m	0
2080	sub971	61.0	f	13
2081	sub2962	41.0	f	2
2082	sub996	24.0	m	8
2083	sub1169	23.0	f	1
2084	sub2935	52.0	m	2
2085	sub517	25.0	f	1
2086	sub2078	20.0	f	3
2087	sub3090	20.0	m	0
2088	sub3131	26.78	f	5
2089	sub2559	53.0	m	2
2090	sub3237	23.0	m	2
2091	sub2498	23.0	m	0
2092	sub1049	54.19	f	9
2093	sub2601	46.0	f	1
2094	sub1469	43.0	m	13
2095	sub2410	45.0	m	2
2096	sub161	41.0	f	14
2097	sub1777	29.0	m	8
2098	sub394	18.0	f	3
2099	sub2364	51.0	m	0
2100	sub1250	23.0	f	4
2101	sub154	21.0	f	0
2102	sub2385	33.59	m	5
2103	sub1966	43.46	f	9
2104	sub1235	22.0	f	2
2105	sub774	40.53	m	9
2106	sub2675	24.0	f	4
2107	sub2034	53.41	f	9
2108	sub1774	24.4983	f	15
2109	sub3168	25.0	m	1
2110	sub379	24.0	f	0
2111	sub1875	22.0	m	4
2112	sub2758	20.0	m	4
2113	sub445	50.0	f	0
