	subject_ID	age	gender	site
1844	sub2377	69.28	m	9
1845	sub2821	51.66	f	9
1846	sub2659	29.0	m	12
1847	sub457	25.0	m	2
1848	sub671	22.0	m	2
1849	sub2076	26.0	f	1
1850	sub1010	37.0	f	1
1851	sub1675	68.0	f	14
1852	sub927	19.0	m	4
1853	sub3117	31.0	m	10
1854	sub1157	23.0	f	16
1855	sub2302	24.0	f	2
1856	sub1888	53.41	f	9
1857	sub534	26.58	m	5
1858	sub1064	19.0	f	8
1859	sub2091	23.0	f	13
1860	sub3135	23.0	f	2
1861	sub200	40.0	f	12
1862	sub1622	55.0	f	2
1863	sub709	24.0	f	14
1864	sub1868	52.0	f	0
1865	sub552	74.01	f	9
1866	sub1092	21.0	m	14
1867	sub1734	81.0	m	13
1868	sub3193	28.0	f	7
1869	sub757	24.0	m	2
1870	sub1081	20.0	m	14
1871	sub791	21.0	f	0
1872	sub2626	21.0	f	14
1873	sub2344	62.09	f	9
1874	sub1315	24.0	f	12
1875	sub1138	20.0	f	14
1876	sub1307	49.0	f	0
1877	sub2383	24.0	m	8
1878	sub451	29.0	m	8
1879	sub984	18.0	f	4
1880	sub3068	39.0	f	0
1881	sub2742	19.0	m	8
1882	sub2462	59.0	f	2
1883	sub3229	45.0	f	10
1884	sub2724	57.74	m	9
1885	sub2069	24.0	m	1
1886	sub3196	20.0	m	3
1887	sub1581	43.0	m	2
1888	sub841	44.0	f	2
1889	sub1926	19.0	f	4
1890	sub312	22.41	f	9
1891	sub2486	26.0	f	2
1892	sub1765	33.0	f	0
1893	sub2811	46.58	f	9
1894	sub368	80.0	f	14
1895	sub1349	46.0	m	13
1896	sub1280	24.0	m	2
1897	sub106	63.1	f	9
1898	sub65	42.0	f	2
1899	sub86	44.88	f	9
1900	sub1350	21.0	f	0
1901	sub2042	35.0	m	0
1902	sub1101	41.9	f	9
1903	sub1849	18.0	f	8
1904	sub2242	74.0	m	14
1905	sub1728	30.0	m	8
1906	sub2809	20.0	f	4
1907	sub1030	49.4	f	9
1908	sub2111	29.0	f	8
1909	sub2768	18.0	f	2
1910	sub3231	43.0	m	2
1911	sub1760	23.0	f	8
1912	sub424	54.0	f	14
1913	sub2951	58.78	f	9
1914	sub245	51.0	f	0
1915	sub1793	24.6133	f	15
1916	sub2236	23.0	f	14
1917	sub2855	36.0	f	2
1918	sub1352	40.0	m	2
1919	sub2046	50.0	f	2
1920	sub177	41.0	f	12
1921	sub1472	43.0	f	2
1922	sub2730	26.0	m	1
1923	sub1500	64.27	m	9
1924	sub1098	21.0	f	4
1925	sub1493	24.0	f	0
1926	sub49	26.0	f	0
1927	sub2803	25.0	f	13
1928	sub119	25.0	f	2
1929	sub891	26.0	f	1
1930	sub676	72.0	f	14
1931	sub1532	22.0	m	16
1932	sub960	24.7474	m	15
1933	sub2198	33.0	m	0
1934	sub1450	20.0	f	8
1935	sub578	25.0	f	0
1936	sub265	29.28	m	9
1937	sub1918	55.0	m	13
1938	sub804	21.0	m	8
1939	sub2053	18.0	m	3
1940	sub169	40.0	f	2
1941	sub406	31.0	f	2
1942	sub256	31.37	m	9
1943	sub1742	49.0	f	2
1944	sub472	43.0	m	14
1945	sub2219	29.0	m	8
1946	sub1591	25.0	m	2
1947	sub423	22.0	m	2
1948	sub2407	40.0	m	0
1949	sub1835	25.0	f	8
1950	sub1721	64.0	m	2
1951	sub112	69.29	f	9
1952	sub1813	27.0	m	2
1953	sub822	21.0	f	8
1954	sub1810	29.0	m	8
1955	sub1283	18.0	f	14
1956	sub2052	57.75	f	9
1957	sub1696	55.0	f	0
1958	sub2878	23.0	m	12
1959	sub3234	33.0	f	2
1960	sub1769	23.0	f	0
1961	sub2195	35.0	m	1
1962	sub187	25.0	f	12
1963	sub1354	19.0	f	14
1964	sub235	21.0	m	8
1965	sub2087	56.68	m	9
1966	sub126	22.0	m	1
1967	sub547	24.0	f	8
1968	sub870	55.66	m	9
1969	sub1071	36.0	m	2
1970	sub776	20.0	f	4
1971	sub3245	62.0	m	0
1972	sub2376	18.0	m	4
1973	sub2275	18.0	f	2
1974	sub2533	25.0	m	0
1975	sub608	57.0	f	2
1976	sub685	21.0	m	8
1977	sub2358	19.0	m	8
1978	sub1190	30.0	m	1
1979	sub1000	59.51	m	9
1980	sub1144	50.52	m	9
1981	sub244	69.07	f	9
1982	sub1436	44.0	m	2
1983	sub955	30.0	m	1
1984	sub467	25.0	f	1
1985	sub2628	51.0	m	14
1986	sub1716	20.0	m	8
1987	sub3129	18.0	m	8
1988	sub2082	53.0	f	7
1989	sub3052	48.0	m	14
1990	sub2850	41.0	m	2
1991	sub1600	54.0	f	14
1992	sub2652	24.0	f	14
1993	sub1677	25.0	f	2
1994	sub1255	36.71	m	9
1995	sub384	24.0	m	8
1996	sub2351	31.25	m	5
1997	sub1707	22.0	f	13
1998	sub808	41.2	f	9
1999	sub1177	26.0	f	8
2000	sub2474	46.0	f	2
2001	sub458	42.0	f	2
2002	sub967	48.1	m	9
2003	sub3035	41.12	m	9
2004	sub2346	68.51	m	9
2005	sub1924	21.0	m	4
2006	sub2650	37.0	m	2
2007	sub3296	43.08	f	9
2008	sub2746	24.0	m	8
2009	sub2714	63.0	f	2
2010	sub1540	30.89	m	9
2011	sub326	52.0	f	0
2012	sub1438	23.0	m	2
2013	sub3255	71.0	f	14
2014	sub3153	24.0	m	1
2015	sub286	29.0	m	0
2016	sub1461	25.0	f	2
2017	sub132	55.0	m	6
2018	sub2196	72.01	f	9
2019	sub2278	26.0	m	8
2020	sub859	24.0	m	3
2021	sub2004	27.0	m	0
2022	sub2664	20.0	f	0
2023	sub2993	65.91	f	9
2024	sub569	64.47	m	9
2025	sub1648	26.0	f	0
2026	sub3141	50.0	f	2
2027	sub1484	30.66	f	5
2028	sub2934	72.33	f	9
2029	sub1182	35.0	f	2
2030	sub2836	20.0	m	4
2031	sub2512	52.53	m	9
2032	sub387	18.0	f	0
2033	sub2708	26.52	f	9
2034	sub653	68.12	m	9
2035	sub462	47.0	m	2
2036	sub446	22.0	f	4
2037	sub537	18.0	m	0
2038	sub570	26.0	f	2
2039	sub567	25.0	f	0
2040	sub417	21.0	m	14
2041	sub2748	70.84	f	9
2042	sub1901	26.0	f	8
2043	sub2765	35.0	f	2
2044	sub947	29.0	m	8
2045	sub773	26.0	f	13
2046	sub34	52.0	m	1
2047	sub3054	25.0	m	3
2048	sub1547	25.0	f	0
2049	sub3252	20.0	f	0
2050	sub785	61.0	f	0
2051	sub2848	24.88	f	5
2052	sub1667	24.0	f	2
2053	sub2819	20.0	f	14
2054	sub527	24.0	f	4
2055	sub1266	22.0	f	8
2056	sub2959	55.0	m	0
2057	sub3030	22.0	f	1
2058	sub1671	27.0	m	2
2059	sub1766	70.14	f	9
2060	sub3171	63.19	m	9
2061	sub539	81.94	f	9
2062	sub2582	20.0	f	4
2063	sub1475	23.0	f	2
2064	sub382	29.0	f	0
2065	sub2923	23.0	m	3
2066	sub2156	58.0	f	14
2067	sub1611	40.0	f	8
2068	sub920	27.0	m	3
2069	sub1718	40.0	f	14
2070	sub2170	31.0	f	8
2071	sub2798	41.89	f	9
2072	sub3008	19.0	f	2
2073	sub2812	52.0	f	2
2074	sub485	41.0	m	0
2075	sub906	47.0	f	2
2076	sub2962	41.0	f	2
2077	sub2883	53.0	f	2
2078	sub1335	20.0	f	8
2079	sub1169	23.0	f	1
2080	sub279	29.0	m	1
2081	sub2078	20.0	f	3
2082	sub3131	26.78	f	5
2083	sub2559	53.0	m	2
2084	sub635	61.0	m	14
2085	sub3237	23.0	m	2
2086	sub2498	23.0	m	0
2087	sub1049	54.19	f	9
2088	sub2601	46.0	f	1
2089	sub1616	20.0	f	2
2090	sub1469	43.0	m	13
2091	sub2410	45.0	m	2
2092	sub161	41.0	f	14
2093	sub2149	46.22	m	9
2094	sub394	18.0	f	3
2095	sub215	22.0	f	2
2096	sub2364	51.0	m	0
2097	sub1250	23.0	f	4
2098	sub154	21.0	f	0
2099	sub2385	33.59	m	5
2100	sub1966	43.46	f	9
2101	sub2685	23.0	f	2
2102	sub1235	22.0	f	2
2103	sub774	40.53	m	9
2104	sub2034	53.41	f	9
2105	sub2666	23.0	m	0
2106	sub1175	73.0	f	14
2107	sub379	24.0	f	0
2108	sub1875	22.0	m	4
2109	sub445	50.0	f	0
